Word,Frequency,IDF,Score
elasticity,3,2.386,0.09296
moisture,3,2.386,0.09296
consistently,6,1.134,0.08832
extreme,6,1.134,0.08832
sion,6,1.134,0.08832
upper,6,1.134,0.08832
varying,6,1.134,0.08832
shared,6,1.134,0.08832
constrained,4,1.693,0.08795
agent,4,1.693,0.08795
discovered,4,1.693,0.08795
old,4,1.693,0.08795
agree,4,1.693,0.08795
adequate,4,1.693,0.08795
resulted,4,1.693,0.08795
narrow,4,1.693,0.08795
readily,4,1.693,0.08795
specification,4,1.693,0.08795
station,4,1.693,0.08795
humans,4,1.693,0.08795
par,4,1.693,0.08795
tor,4,1.693,0.08795
explanatory,4,1.693,0.08795
evolving,4,1.693,0.08795
influenced,4,1.693,0.08795
simplicity,4,1.693,0.08795
considerations,4,1.693,0.08795
collaborative,4,1.693,0.08795
corrected,4,1.693,0.08795
attributed,4,1.693,0.08795
detecting,4,1.693,0.08795
fusion,4,1.693,0.08795
inte,4,1.693,0.08795
attributes,4,1.693,0.08795
transformed,4,1.693,0.08795
arbitrary,4,1.693,0.08795
concerning,4,1.693,0.08795
varies,4,1.693,0.08795
equally,4,1.693,0.08795
columns,4,1.693,0.08795
projected,4,1.693,0.08795
reproducing,4,1.693,0.08795
cut,4,1.693,0.08795
normalization,4,1.693,0.08795
edges,4,1.693,0.08795
minus,4,1.693,0.08795
channel,4,1.693,0.08795
duration,4,1.693,0.08795
stronger,4,1.693,0.08795
transparency,4,1.693,0.08795
dot,4,1.693,0.08795
transitions,4,1.693,0.08795
sectors,4,1.693,0.08795
hidden,4,1.693,0.08795
fitted,4,1.693,0.08795
faced,4,1.693,0.08795
mitigate,4,1.693,0.08795
properly,4,1.693,0.08795
balance,4,1.693,0.08795
equilibrium,4,1.693,0.08795
architectures,4,1.693,0.08795
constraint,5,1.288,0.08361
nor,5,1.288,0.08361
expect,5,1.288,0.08361
expansion,5,1.288,0.08361
cover,5,1.288,0.08361
identifies,5,1.288,0.08361
estimated,5,1.288,0.08361
row,5,1.288,0.08361
rest,5,1.288,0.08361
loss,5,1.288,0.08361
comparable,5,1.288,0.08361
blue,5,1.288,0.08361
deviations,5,1.288,0.08361
populations,5,1.288,0.08361
temporal,5,1.288,0.08361
red,6,1.0,0.07791
outperforms,3,1.981,0.07717
exclusively,3,1.981,0.07717
andp,3,1.981,0.07717
fail,3,1.981,0.07717
argued,3,1.981,0.07717
stay,3,1.981,0.07717
coherent,3,1.981,0.07717
confounding,3,1.981,0.07717
instrument,3,1.981,0.07717
perceived,3,1.981,0.07717
modular,3,1.981,0.07717
biases,3,1.981,0.07717
portfolio,3,1.981,0.07717
compiled,3,1.981,0.07717
enhancements,3,1.981,0.07717
sphere,3,1.981,0.07717
thorough,3,1.981,0.07717
provision,3,1.981,0.07717
transmission,3,1.981,0.07717
style,3,1.981,0.07717
imperative,3,1.981,0.07717
ship,3,1.981,0.07717
treat,3,1.981,0.07717
positives,3,1.981,0.07717
obser,3,1.981,0.07717
identity,3,1.981,0.07717
apart,3,1.981,0.07717
dealing,3,1.981,0.07717
occurrence,3,1.981,0.07717
shortcomings,3,1.981,0.07717
imple,3,1.981,0.07717
children,3,1.981,0.07717
merging,3,1.981,0.07717
ries,3,1.981,0.07717
brought,3,1.981,0.07717
stop,3,1.981,0.07717
charac,3,1.981,0.07717
albeit,3,1.981,0.07717
inclined,3,1.981,0.07717
matched,3,1.981,0.07717
annually,3,1.981,0.07717
displaying,3,1.981,0.07717
ques,3,1.981,0.07717
reading,3,1.981,0.07717
evidenced,3,1.981,0.07717
generations,3,1.981,0.07717
failure,3,1.981,0.07717
spherical,3,1.981,0.07717
inner,3,1.981,0.07717
opera,3,1.981,0.07717
adjusted,3,1.981,0.07717
consid,3,1.981,0.07717
affecting,3,1.981,0.07717
systemic,3,1.981,0.07717
maintained,3,1.981,0.07717
facing,3,1.981,0.07717
pay,3,1.981,0.07717
influences,3,1.981,0.07717
participation,3,1.981,0.07717
grow,3,1.981,0.07717
transparent,3,1.981,0.07717
sheet,3,1.981,0.07717
waste,3,1.981,0.07717
fuel,3,1.981,0.07717
week,3,1.981,0.07717
quantification,3,1.981,0.07717
intervention,3,1.981,0.07717
config,3,1.981,0.07717
galaxies,3,1.981,0.07717
elec,3,1.981,0.07717
transient,3,1.981,0.07717
counterparts,3,1.981,0.07717
ther,3,1.981,0.07717
magnetic,3,1.981,0.07717
regarded,3,1.981,0.07717
societies,3,1.981,0.07717
threat,3,1.981,0.07717
institutional,3,1.981,0.07717
gross,3,1.981,0.07717
lesser,3,1.981,0.07717
allocation,3,1.981,0.07717
dangerous,3,1.981,0.07717
soon,3,1.981,0.07717
gains,3,1.981,0.07717
raise,3,1.981,0.07717
absorption,3,1.981,0.07717
classifications,3,1.981,0.07717
nos,3,1.981,0.07717
globally,3,1.981,0.07717
rare,3,1.981,0.07717
globe,3,1.981,0.07717
spans,3,1.981,0.07717
signature,3,1.981,0.07717
targeting,3,1.981,0.07717
grouping,3,1.981,0.07717
themodel,3,1.981,0.07717
privacy,3,1.981,0.07717
degradation,3,1.981,0.07717
thermodynamic,3,1.981,0.07717
benchmarks,3,1.981,0.07717
reactive,3,1.981,0.07717
generator,3,1.981,0.07717
functionals,3,1.981,0.07717
drawing,3,1.981,0.07717
reject,3,1.981,0.07717
excluding,3,1.981,0.07717
grey,3,1.981,0.07717
explicit,4,1.47,0.07636
uncertain,4,1.47,0.07636
suited,4,1.47,0.07636
possibly,4,1.47,0.07636
adaptive,4,1.47,0.07636
centered,4,1.47,0.07636
heavily,4,1.47,0.07636
scenario,4,1.47,0.07636
substantially,4,1.47,0.07636
affected,4,1.47,0.07636
revealed,4,1.47,0.07636
posed,4,1.47,0.07636
exactly,4,1.47,0.07636
visible,4,1.47,0.07636
minimize,4,1.47,0.07636
captures,4,1.47,0.07636
climate,4,1.47,0.07636
superior,4,1.47,0.07636
activation,4,1.47,0.07636
transport,4,1.47,0.07636
significance,5,1.134,0.0736
log,5,1.134,0.0736
absence,5,1.134,0.0736
ity,5,1.134,0.0736
inverse,5,1.134,0.0736
vixra,4,1.288,0.06689
contrast,4,1.288,0.06689
assumptions,4,1.288,0.06689
covered,4,1.288,0.06689
referred,4,1.288,0.06689
characterized,4,1.288,0.06689
hold,4,1.288,0.06689
fits,4,1.288,0.06689
largely,4,1.288,0.06689
sum,4,1.288,0.06689
identical,4,1.288,0.06689
nearly,4,1.288,0.06689
summarized,4,1.288,0.06689
dimensionality,4,1.288,0.06689
notable,3,1.693,0.06596
leaving,3,1.693,0.06596
conflict,3,1.693,0.06596
gets,3,1.693,0.06596
possess,3,1.693,0.06596
omitted,3,1.693,0.06596
preceding,3,1.693,0.06596
hope,3,1.693,0.06596
inherent,3,1.693,0.06596
flat,3,1.693,0.06596
signifi,3,1.693,0.06596
demands,3,1.693,0.06596
lation,3,1.693,0.06596
expectations,3,1.693,0.06596
promoting,3,1.693,0.06596
locally,3,1.693,0.06596
anticipated,3,1.693,0.06596
excessive,3,1.693,0.06596
holds,3,1.693,0.06596
modules,3,1.693,0.06596
altered,3,1.693,0.06596
ple,3,1.693,0.06596
contained,3,1.693,0.06596
slow,3,1.693,0.06596
sim,3,1.693,0.06596
squared,3,1.693,0.06596
preserving,3,1.693,0.06596
partly,3,1.693,0.06596
channels,3,1.693,0.06596
default,3,1.693,0.06596
exclude,3,1.693,0.06596
addresses,3,1.693,0.06596
similarities,3,1.693,0.06596
proved,3,1.693,0.06596
inequalities,3,1.693,0.06596
condi,3,1.693,0.06596
unchanged,3,1.693,0.06596
guarantee,3,1.693,0.06596
began,3,1.693,0.06596
assumes,3,1.693,0.06596
characterization,3,1.693,0.06596
mental,3,1.693,0.06596
lives,3,1.693,0.06596
enabled,3,1.693,0.06596
cycles,3,1.693,0.06596
care,3,1.693,0.06596
exposed,3,1.693,0.06596
perfect,3,1.693,0.06596
smoothing,3,1.693,0.06596
publicly,3,1.693,0.06596
periods,3,1.693,0.06596
aiming,3,1.693,0.06596
andm,3,1.693,0.06596
intercept,3,1.693,0.06596
bridge,3,1.693,0.06596
thesis,3,1.693,0.06596
chart,3,1.693,0.06596
emergence,3,1.693,0.06596
adopt,3,1.693,0.06596
potentials,3,1.693,0.06596
variations,3,1.693,0.06596
concentrations,3,1.693,0.06596
stations,3,1.693,0.06596
bound,4,1.134,0.05888
dimension,4,1.134,0.05888
uncertainty,4,1.134,0.05888
cluster,4,1.134,0.05888
scales,4,1.134,0.05888
happen,3,1.47,0.05727
assuming,3,1.47,0.05727
neutral,3,1.47,0.05727
rich,3,1.47,0.05727
contributing,3,1.47,0.05727
boundaries,3,1.47,0.05727
systematically,3,1.47,0.05727
differs,3,1.47,0.05727
treated,3,1.47,0.05727
trees,3,1.47,0.05727
proven,3,1.47,0.05727
classified,3,1.47,0.05727
perfor,3,1.47,0.05727
mance,3,1.47,0.05727
enhances,3,1.47,0.05727
ble,3,1.47,0.05727
portion,3,1.47,0.05727
examined,3,1.47,0.05727
considers,3,1.47,0.05727
projections,3,1.47,0.05727
proportional,3,1.47,0.05727
bounded,3,1.47,0.05727
adjacent,3,1.47,0.05727
limiting,3,1.47,0.05727
injection,3,1.47,0.05727
naturally,3,1.47,0.05727
briefly,3,1.47,0.05727
radiation,3,1.47,0.05727
characterize,3,1.47,0.05727
regional,3,1.47,0.05727
statistically,3,1.47,0.05727
diseases,3,1.47,0.05727
predictor,3,1.47,0.05727
emerged,3,1.47,0.05727
robustness,3,1.47,0.05727
probably,3,1.47,0.05727
mixture,3,1.47,0.05727
residual,3,1.47,0.05727
explored,3,1.288,0.05016
distinguish,3,1.288,0.05016
requirement,3,1.288,0.05016
denote,3,1.288,0.05016
profile,3,1.288,0.05016
correlated,3,1.288,0.05016
estimation,3,1.288,0.05016
reveals,3,1.288,0.05016
induced,3,1.288,0.05016
choices,3,1.288,0.05016
weather,3,1.288,0.05016
principal,3,1.134,0.04416
assumed,3,1.134,0.04416
intervals,3,1.134,0.04416
bottom,3,1.134,0.04416
strongly,3,1.134,0.04416
plots,3,1.134,0.04416
simulated,3,1.134,0.04416
magnitude,3,1.0,0.03896
regions,3,1.0,0.03896
